problem_size,block_size,grid_size,cpu_time,gpu_time,errors
16777216,928,1,107.022000,80.989998,0
16777216,928,1,107.255000,80.995003,0
16777216,960,1,107.482000,79.295998,0
16777216,960,1,107.273000,82.260002,0
16777216,960,1,110.932000,79.294998,0
16777216,960,1,107.233000,79.292999,0
16777216,960,1,107.259000,79.299004,0
16777216,960,1,107.129000,79.295998,0
16777216,960,1,130.657000,79.294998,0
16777216,960,1,107.520000,79.296997,0
16777216,960,1,107.275000,79.297997,0
16777216,960,1,107.358000,79.293999,0
16777216,992,1,107.581000,78.518997,0
16777216,992,1,124.996000,77.555000,0
16777216,992,1,107.394000,77.554001,0
16777216,992,1,107.242000,77.555000,0
16777216,992,1,107.547000,78.130997,0
16777216,992,1,137.759000,77.554001,0
16777216,992,1,107.039000,77.552002,0
16777216,992,1,107.494000,77.553001,0
16777216,992,1,107.133000,77.552002,0
16777216,992,1,107.006000,78.582001,0
16777216,1024,1,108.192000,76.015999,0
16777216,1024,1,107.546000,76.096001,0
16777216,1024,1,107.340000,76.096001,0
16777216,1024,1,107.303000,79.640999,0
16777216,1024,1,121.658000,76.092003,0
16777216,1024,1,107.446000,76.016998,0
16777216,1024,1,107.225000,76.095001,0
16777216,1024,1,107.256000,78.487999,0
16777216,1024,1,149.459000,76.021004,0
16777216,1024,1,120.865000,76.094002,0
33554432,32,1,212.587000,3805.315918,0
33554432,32,1,212.951000,3806.657959,0
33554432,32,1,213.455000,3782.579102,0
33554432,32,1,257.289000,3780.711914,0
33554432,32,1,216.622000,3781.179932,0
33554432,32,1,213.096000,3786.949951,0
33554432,32,1,212.639000,3845.285889,0
33554432,32,1,212.604000,3851.141113,0
33554432,32,1,223.315000,3784.094971,0
33554432,32,1,257.551000,3781.470947,0
33554432,64,1,213.176000,1919.896973,0
33554432,64,1,257.886000,1887.939941,0
33554432,64,1,212.941000,1937.536987,0
33554432,64,1,257.935000,1889.286987,0
33554432,64,1,212.827000,1914.375977,0
33554432,64,1,257.020000,1907.555054,0
33554432,64,1,212.723000,1946.208008,0
33554432,64,1,257.161000,1892.910034,0
33554432,64,1,212.723000,1910.161011,0
33554432,64,1,239.593000,1889.116943,0
33554432,96,1,219.261000,1273.984985,0
33554432,96,1,213.771000,1281.186035,0
33554432,96,1,213.783000,1264.077026,0
33554432,96,1,248.639000,1255.952026,0
33554432,96,1,224.464000,1267.857056,0
33554432,96,1,214.305000,1285.354980,0
33554432,96,1,214.105000,1269.488037,0
33554432,96,1,257.450000,1260.980957,0
33554432,96,1,214.020000,1296.776978,0
33554432,96,1,213.897000,1282.323975,0
33554432,128,1,212.930000,951.046997,0
33554432,128,1,257.475000,954.271973,0
33554432,128,1,212.808000,978.197998,0
33554432,128,1,213.138000,953.681030,0
33554432,128,1,246.458000,950.078003,0
33554432,128,1,213.036000,964.796021,0
33554432,128,1,213.165000,961.453979,0
33554432,128,1,236.303000,958.216003,0
33554432,128,1,211.144000,957.478027,0
33554432,128,1,257.674000,951.668030,0
33554432,160,1,257.403000,768.931030,0
33554432,160,1,257.655000,771.536987,0
33554432,160,1,213.346000,774.929016,0
33554432,160,1,213.355000,773.031006,0
33554432,160,1,213.395000,773.643005,0
33554432,160,1,213.193000,772.044983,0
33554432,160,1,212.930000,773.338013,0
33554432,160,1,251.053000,772.265991,0
33554432,160,1,257.286000,769.656006,0
33554432,160,1,246.642000,771.445984,0
33554432,192,1,241.299000,641.260986,0
33554432,192,1,257.265000,640.033020,0
33554432,192,1,257.264000,639.500977,0
33554432,192,1,257.932000,653.398987,0
33554432,192,1,255.811000,651.606995,0
33554432,192,1,258.124000,651.794983,0
33554432,192,1,257.745000,650.734009,0
33554432,192,1,257.964000,649.583008,0
33554432,192,1,213.579000,649.973999,0
33554432,192,1,212.824000,702.825989,0
33554432,224,1,213.418000,564.361023,0
33554432,224,1,213.605000,567.632996,0
33554432,224,1,213.084000,565.033020,0
33554432,224,1,213.406000,565.750977,0
33554432,224,1,257.518000,540.780029,0
33554432,224,1,257.632000,540.770996,0
33554432,224,1,257.659000,569.825989,0
33554432,224,1,223.367000,564.721008,0
33554432,224,1,213.525000,563.036987,0
33554432,224,1,215.203000,567.335999,0
33554432,256,1,213.350000,488.471008,0
33554432,256,1,257.563000,476.816986,0
33554432,256,1,246.997000,500.226990,0
33554432,256,1,213.093000,500.447998,0
33554432,256,1,213.095000,497.351013,0
33554432,256,1,213.758000,490.475006,0
33554432,256,1,257.708000,476.808990,0
33554432,256,1,212.662000,497.681000,0
33554432,256,1,212.778000,500.498993,0
33554432,256,1,213.252000,503.944000,0
33554432,288,1,249.527000,426.971008,0
33554432,288,1,214.390000,437.902008,0
33554432,288,1,213.722000,445.911987,0
33554432,288,1,217.246000,426.983002,0
33554432,288,1,257.242000,426.977997,0
33554432,288,1,213.902000,447.204987,0
33554432,288,1,213.619000,450.845001,0
33554432,288,1,258.039000,426.968994,0
33554432,288,1,213.802000,434.559998,0
33554432,288,1,213.933000,446.492004,0
33554432,320,1,227.434000,386.595001,0
33554432,320,1,226.045000,395.936005,0
33554432,320,1,213.694000,410.731995,0
33554432,320,1,234.235000,386.609009,0
33554432,320,1,221.650000,397.829010,0
33554432,320,1,214.132000,411.976013,0
33554432,320,1,218.460000,386.582001,0
33554432,320,1,213.515000,404.786987,0
33554432,320,1,214.972000,405.178986,0
33554432,320,1,258.208000,386.600006,0
33554432,352,1,213.942000,366.204010,0
33554432,352,1,213.564000,372.848999,0
33554432,352,1,222.623000,354.846985,0
33554432,352,1,214.192000,372.265015,0
33554432,352,1,242.581000,354.841003,0
33554432,352,1,213.292000,369.822998,0
33554432,352,1,213.108000,375.526001,0
33554432,352,1,257.894000,354.852997,0
33554432,352,1,213.851000,372.161011,0
33554432,352,1,213.867000,366.742004,0
33554432,384,1,213.583000,328.079010,0
33554432,384,1,213.750000,344.622009,0
33554432,384,1,258.108000,328.113007,0
33554432,384,1,213.597000,346.835999,0
33554432,384,1,213.588000,328.071991,0
33554432,384,1,215.478000,328.059998,0
33554432,384,1,213.814000,344.748993,0
33554432,384,1,256.286000,328.074005,0
33554432,384,1,214.153000,348.091003,0
33554432,384,1,240.577000,328.074005,0
33554432,416,1,213.972000,315.235992,0
33554432,416,1,213.570000,313.345001,0
33554432,416,1,248.740000,305.119995,0
33554432,416,1,214.123000,320.697998,0
33554432,416,1,246.897000,305.122009,0
33554432,416,1,213.970000,323.489990,0
33554432,416,1,257.700000,305.130005,0
33554432,416,1,213.981000,306.266998,0
33554432,416,1,231.998000,305.128998,0
33554432,416,1,213.564000,312.144989,0
33554432,448,1,214.107000,291.502991,0
33554432,448,1,223.768000,287.317993,0
33554432,448,1,213.948000,305.230988,0
33554432,448,1,255.809000,287.311005,0
33554432,448,1,213.534000,301.854004,0
33554432,448,1,257.766000,287.311005,0
33554432,448,1,213.388000,305.799988,0
33554432,448,1,254.475000,287.316010,0
33554432,448,1,213.668000,299.040009,0
33554432,448,1,230.574000,287.307007,0
33554432,480,1,213.642000,275.566986,0
33554432,480,1,228.228000,270.117004,0
33554432,480,1,213.812000,277.458008,0
33554432,480,1,247.323000,270.121002,0
33554432,480,1,213.513000,285.895996,0
33554432,480,1,248.018000,270.113007,0
33554432,480,1,213.281000,280.049988,0
33554432,480,1,247.620000,270.114014,0
33554432,480,1,213.603000,279.911987,0
33554432,480,1,247.495000,270.122009,0
33554432,512,1,213.745000,254.809006,0
33554432,512,1,213.182000,261.385010,0
33554432,512,1,214.119000,254.809998,0
33554432,512,1,212.781000,256.529999,0
33554432,512,1,212.827000,254.809998,0
33554432,512,1,215.499000,254.806000,0
33554432,512,1,212.922000,254.800995,0
33554432,512,1,213.720000,261.274994,0
33554432,512,1,213.506000,254.806000,0
33554432,512,1,214.931000,254.807999,0
33554432,544,1,213.019000,243.113007,0
33554432,544,1,225.024000,243.115005,0
33554432,544,1,212.854000,247.222000,0
33554432,544,1,248.276000,243.104004,0
33554432,544,1,212.459000,256.907990,0
33554432,544,1,258.001000,243.115997,0
33554432,544,1,213.371000,245.074997,0
33554432,544,1,258.128000,243.112000,0
33554432,544,1,212.983000,253.173996,0
33554432,544,1,257.700000,243.113998,0
33554432,576,1,212.762000,248.697998,0
33554432,576,1,257.515000,232.270004,0
33554432,576,1,212.898000,243.074005,0
33554432,576,1,245.180000,232.365005,0
33554432,576,1,212.882000,241.710007,0
33554432,576,1,213.335000,232.248993,0
33554432,576,1,214.540000,237.087006,0
33554432,576,1,212.543000,232.264008,0
33554432,576,1,213.729000,232.332001,0
33554432,576,1,212.933000,232.222000,0
33554432,608,1,216.185000,222.300003,0
33554432,608,1,212.806000,222.820007,0
33554432,608,1,258.285000,222.285995,0
33554432,608,1,213.023000,231.699005,0
33554432,608,1,258.879000,222.298996,0
33554432,608,1,213.044000,235.615997,0
33554432,608,1,216.320000,222.292999,0
33554432,608,1,212.772000,222.848999,0
33554432,608,1,213.423000,222.292007,0
33554432,608,1,237.994000,222.294998,0
33554432,640,1,212.713000,213.770004,0
33554432,640,1,257.472000,213.766006,0
33554432,640,1,213.503000,229.067001,0
33554432,640,1,257.582000,213.770004,0
33554432,640,1,212.953000,224.085999,0
33554432,640,1,213.116000,213.770996,0
33554432,640,1,213.020000,221.115005,0
33554432,640,1,213.141000,213.774002,0
33554432,640,1,213.019000,218.643997,0
33554432,640,1,213.055000,213.772995,0
33554432,672,1,249.248000,205.024002,0
33554432,672,1,213.114000,212.938995,0
33554432,672,1,257.159000,205.029007,0
33554432,672,1,212.737000,226.492004,0
33554432,672,1,212.560000,205.134003,0
33554432,672,1,216.430000,205.134003,0
33554432,672,1,212.947000,205.128006,0
33554432,672,1,257.528000,205.028000,0
33554432,672,1,212.758000,211.110992,0
33554432,672,1,257.660000,205.136002,0
33554432,704,1,212.876000,207.632996,0
33554432,704,1,213.003000,197.727005,0
33554432,704,1,213.263000,200.391006,0
33554432,704,1,213.126000,197.727997,0
33554432,704,1,218.944000,197.723007,0
33554432,704,1,212.585000,200.001007,0
33554432,704,1,253.370000,197.725998,0
33554432,704,1,213.024000,208.223999,0
33554432,704,1,242.584000,197.723999,0
33554432,704,1,212.968000,200.080002,0
33554432,736,1,213.264000,191.427994,0
33554432,736,1,257.579000,191.455994,0
33554432,736,1,213.006000,191.429993,0
33554432,736,1,242.830000,191.425003,0
33554432,736,1,212.835000,205.964005,0
33554432,736,1,213.030000,191.501999,0
33554432,736,1,212.799000,191.856995,0
33554432,736,1,213.589000,191.447998,0
33554432,736,1,257.620000,191.445999,0
33554432,736,1,213.176000,198.311996,0
33554432,768,1,257.529000,185.639008,0
33554432,768,1,213.161000,194.895004,0
33554432,768,1,212.659000,185.606003,0
33554432,768,1,257.424000,185.582993,0
33554432,768,1,212.757000,188.171005,0
33554432,768,1,232.872000,185.600006,0
33554432,768,1,212.647000,185.598999,0
33554432,768,1,212.869000,185.600006,0
33554432,768,1,256.961000,185.585999,0
33554432,768,1,213.066000,190.645996,0
33554432,800,1,257.680000,179.332001,0
33554432,800,1,213.054000,181.404999,0
33554432,800,1,212.794000,179.371002,0
33554432,800,1,258.124000,179.334000,0
33554432,800,1,212.783000,179.332993,0
33554432,800,1,257.556000,179.348999,0
33554432,800,1,212.337000,186.005997,0
33554432,800,1,212.729000,179.332993,0
33554432,800,1,231.360000,179.324997,0
33554432,800,1,213.212000,182.414993,0
33554432,832,1,254.564000,174.809006,0
33554432,832,1,213.299000,174.791000,0
33554432,832,1,212.842000,174.792999,0
33554432,832,1,257.408000,174.811005,0
33554432,832,1,212.828000,174.776993,0
33554432,832,1,254.213000,174.813995,0
33554432,832,1,213.347000,174.776993,0
33554432,832,1,212.718000,174.817993,0
33554432,832,1,242.547000,174.794998,0
33554432,832,1,213.224000,180.501999,0
33554432,864,1,231.067000,169.927002,0
33554432,864,1,212.781000,169.925995,0
33554432,864,1,213.006000,169.929993,0
33554432,864,1,239.338000,169.931000,0
33554432,864,1,213.885000,170.697006,0
33554432,864,1,257.307000,169.934998,0
33554432,864,1,212.569000,169.966003,0
33554432,864,1,213.243000,169.923004,0
33554432,864,1,257.693000,169.925995,0
33554432,864,1,213.035000,169.884995,0
33554432,896,1,212.507000,166.035004,0
33554432,896,1,242.557000,166.041000,0
33554432,896,1,213.132000,166.035995,0
33554432,896,1,257.464000,166.039993,0
33554432,896,1,213.009000,165.878006,0
33554432,896,1,212.938000,166.033997,0
33554432,896,1,238.323000,166.037003,0
33554432,896,1,213.490000,168.492996,0
33554432,896,1,237.482000,166.035004,0
33554432,896,1,213.033000,166.029999,0
33554432,928,1,212.875000,161.772995,0
33554432,928,1,257.523000,161.781998,0
33554432,928,1,212.348000,161.970001,0
33554432,928,1,212.957000,161.776001,0
33554432,928,1,257.176000,161.774002,0
33554432,928,1,212.841000,161.781006,0
33554432,928,1,240.808000,161.776993,0
33554432,928,1,213.031000,161.723007,0
33554432,928,1,213.428000,161.772995,0
33554432,928,1,257.592000,161.779007,0
33554432,960,1,212.822000,158.182007,0
33554432,960,1,212.728000,158.376007,0
33554432,960,1,257.602000,158.371994,0
33554432,960,1,212.789000,158.376999,0
33554432,960,1,240.449000,158.376007,0
33554432,960,1,212.497000,158.356003,0
33554432,960,1,212.816000,158.363998,0
33554432,960,1,257.294000,158.373001,0
33554432,960,1,212.960000,158.115997,0
33554432,960,1,212.914000,158.371002,0
33554432,992,1,230.160000,154.863007,0
33554432,992,1,212.881000,155.253006,0
33554432,992,1,248.095000,154.863007,0
33554432,992,1,213.057000,154.815002,0
33554432,992,1,213.029000,154.862000,0
33554432,992,1,257.498000,154.862000,0
33554432,992,1,212.931000,154.781006,0
33554432,992,1,212.958000,154.863007,0
33554432,992,1,257.426000,154.862000,0
33554432,992,1,212.799000,156.126007,0
33554432,1024,1,232.868000,151.977997,0
33554432,1024,1,215.488000,151.830994,0
33554432,1024,1,213.120000,152.130005,0
33554432,1024,1,238.482000,151.981003,0
33554432,1024,1,213.361000,151.940994,0
33554432,1024,1,212.695000,151.977997,0
33554432,1024,1,257.405000,151.977997,0
33554432,1024,1,212.869000,151.927994,0
33554432,1024,1,213.094000,151.835007,0
33554432,1024,1,257.336000,151.977997,0
